,Name,Genre,AE_Mean,AE_Std,RMS_Mean,RMS_Std,ZCR_Mean,ZCR_Std,BER_Mean,BER_Std,SC_Mean,SC_Std,BW_Mean,BW_Std,MFCC0_Mean,MFCC0_Std,MFCC1_Mean,MFCC1_Std,MFCC2_Mean,MFCC2_Std,MFCC3_Mean,MFCC3_Std,MFCC4_Mean,MFCC4_Std,MFCC5_Mean,MFCC5_Std,MFCC6_Mean,MFCC6_Std,MFCC7_Mean,MFCC7_Std,MFCC8_Mean,MFCC8_Std,MFCC9_Mean,MFCC9_Std,MFCC10_Mean,MFCC10_Std,MFCC11_Mean,MFCC11_Std,MFCC12_Mean,MFCC12_Std
394,00 Cigarette Daydreams.mp4,rock,0.46042034,0.24204841,0.16974847,0.107341245,0.11367398975251354,0.06680270927328161,,,2252.1389828371543,769.7322552161086,2378.2988023503126,464.4878146375385,-94.7541,66.12107,83.92678,24.920885,-14.361238,15.718939,-3.7459464,10.25691,-10.303339,9.520652,0.12997109,8.940193,-28.37796,9.852966,-1.1411366,7.496734,-21.500347,9.363388,2.419187,8.204179,-19.69168,9.824562,-3.6096394,8.282475,-23.836433,8.796983
395,00 Counting Stars.mp4,rock,0.3370579,0.18074848,0.13520217,0.07672636,0.0705723124516628,0.07387234892212668,,,1590.5720556356202,937.1860630803857,1925.5218525769144,540.0070246094881,-166.09227,86.780594,110.466965,44.415928,3.2712336,22.512548,39.70692,20.655506,-0.32843634,16.584936,8.022018,14.905958,-2.7833047,11.33326,-0.52638566,12.858803,-15.021339,10.744641,3.8133445,10.634535,-15.769668,12.107073,4.393196,10.420875,-11.463625,11.442225
396,00 Classic.mp4,rock,0.4200949,0.26478568,0.16165332,0.12924299,0.10175811460750193,0.06681924796650446,,,2074.6215164190075,817.2658738459919,2072.875678986409,550.7915754894417,-127.54826,102.773964,90.27232,35.926743,-24.927649,30.116707,30.067835,25.11226,1.1158394,17.235964,10.705635,20.090343,-7.1191225,14.787624,10.188054,13.772391,-7.5194383,15.636709,6.065193,13.105674,-3.7379231,11.230378,0.23996498,11.724339,0.15704745,10.203934
397,00 Brazil.mp4,rock,0.15890488,0.07944269,0.061490912,0.029524097,0.11068916763341068,0.06477682861989605,,,1449.4843692995887,515.7236515968303,1151.0701788712443,320.5090259222069,-290.43848,92.68781,142.35828,50.741653,-73.3223,27.921223,34.31548,19.34139,-8.5734215,15.305373,-27.258574,15.159988,1.3835634,9.3385515,-12.583514,14.7163,5.4402947,9.502336,4.877504,10.626803,-14.024129,13.320113,-8.123222,13.420231,-11.948462,12.633101
398,00 Crazy Train.mp4,rock,0.53371435,0.2394047,0.18622877,0.09200258,0.11907869296210363,0.06688179273107595,,,2192.7820428251975,725.6766754185202,2017.4026532071193,407.00220207997245,-89.80502,99.958046,82.88106,50.938515,-40.364494,42.869854,40.83096,34.113388,-16.510176,19.164736,10.464549,26.312126,0.49184233,16.146519,13.178438,12.192356,-8.785612,10.945851,13.4695,8.822702,-6.488901,14.108252,14.424224,13.514327,-6.9060225,8.376913
399,00 Daddy Issues.mp4,rock,0.2880003,0.1627391,0.120813295,0.08320434,0.05070798893078113,0.021668723177312388,,,938.9798614317921,489.29174102155133,1061.6508888848966,565.0500407456137,-217.53639,62.302242,162.54529,48.53733,-11.90447,16.464943,9.091339,34.623653,2.3675833,13.510444,-10.829142,20.900723,-5.7291756,11.031571,1.487228,15.315492,-0.45316702,9.651511,-0.32441342,10.931103,-5.56094,9.978303,-5.0916815,9.127967,-7.924106,7.745933
400,00 Demons.mp4,rock,0.33849025,0.17335749,0.12508404,0.06364538,0.08251386673433875,0.0484506113241518,,,1591.0536272800887,652.2668025970632,1786.606655555997,436.9286343433036,-158.87154,71.625244,119.56289,34.7354,-15.202442,22.37283,18.59403,20.125988,-18.749735,17.987476,0.01581967,11.764976,-15.866955,11.406746,3.8675082,9.866306,-21.587248,10.882269,-7.1852245,9.485409,-6.2655263,9.8450775,7.059309,10.922865,-1.428765,11.492585
401,00 Drunk (And I Don't Wanna Go Home).mp4,rock,0.59094125,0.21440625,0.23087983,0.0772016,0.05195644818252127,0.0427624742228131,,,1363.2399170944875,733.7686197513988,1760.8246636780054,547.4194576577746,-108.424446,97.66099,126.316124,34.82991,-8.512151,26.099627,52.23838,16.956272,4.855376,13.486795,21.169344,12.034115,4.213051,12.267675,5.261393,10.162548,-0.058848888,9.246578,2.3894691,9.909196,-4.861509,8.52392,3.874903,10.280133,-5.94945,8.728786
402,00 Electric Love.mp4,rock,0.4711265,0.29204533,0.17557326,0.12133834,0.0856776875483372,0.0386028627199715,,,1727.1424111280176,519.4152289881389,1898.2025074487242,505.5120048819565,-114.8343,147.23215,103.468666,31.25952,-25.439043,16.689394,16.520327,26.845453,3.849099,9.112488,19.453512,12.453434,-5.1201906,8.228419,10.602175,11.308047,7.001879,7.7601047,17.442797,8.269421,4.9108057,10.690329,8.582694,5.967788,-4.716089,7.9508767
403,00 Fancy Like.mp4,rock,0.63126916,0.22668509,0.2126409,0.09968532,0.11422835701856149,0.07662402267007816,,,2259.3058622986327,826.2735666810173,2286.2984694800234,420.9997428358795,-40.543274,66.70051,89.90132,28.44814,-18.887007,20.901005,24.778246,17.461359,2.877375,13.608809,8.562639,11.741749,-12.272361,11.994627,9.878481,8.773049,-7.7029104,10.005609,7.1397076,8.967227,-7.1117587,7.6015387,5.0722103,8.065895,-7.340788,7.786317
404,00 Mr. Brightside.mp4,rock,0.49782807,0.2183011,0.19037914,0.08723114,0.10289177300850735,0.04365786819147863,,,1949.30974375077,624.7715992789114,1964.7630529262713,619.8478743077072,-75.47626,110.36845,109.02129,34.00971,-29.96785,27.738127,32.741432,13.742526,0.13021882,10.486248,-1.4723833,18.342249,-9.814459,9.590545,3.7221842,14.460909,-7.048088,7.7607307,5.989833,7.663178,-6.5609403,6.3820844,9.589289,7.6933475,-1.4723393,6.584621
405,00 I Ain't Worried.mp4,rock,0.50084233,0.29035848,0.18929438,0.121814415,0.08720635150812064,0.07209764359157236,,,1779.7919303518177,982.2390730881671,1887.204238952655,768.331801340494,-123.79342,126.190994,109.74563,43.023712,-7.0831537,23.170305,-0.49350545,24.731245,-11.41324,15.949811,11.47414,13.501087,-12.407887,13.586625,1.8992268,18.659262,-13.584173,12.473458,3.1089737,11.932666,-9.948687,11.688786,-3.2289264,12.891753,-13.94182,10.408922
406,00 Last Night Lonely.mp4,rock,0.6918978,0.22793567,0.24981354,0.10565004,0.10009803388437742,0.055752611924134096,,,2393.0680451375047,753.6496218895528,2542.239842716078,461.3787931216521,-41.885223,74.08732,75.64594,25.335007,4.213801,19.979336,39.97034,15.679497,2.48365,15.098953,14.67457,11.291598,-0.651029,11.864098,10.575044,9.301065,-1.3569652,9.558941,9.983981,11.278062,-7.30297,8.433764,12.408965,8.378541,-6.764936,8.990862
407,00 Enemy (with JID) - from the series Arcane League of Legends.mp4,rock,0.494552,0.26086825,0.19642565,0.121884495,0.07681536397911833,0.06529626111533425,,,1829.8057320829948,977.859045939816,2085.7998917776113,666.1636629478562,-117.87069,113.45349,97.89476,39.11386,4.3802633,27.592333,24.884003,19.044516,2.1548712,19.460037,16.624613,12.757525,-13.120183,19.147705,10.5975065,13.293793,-3.4300618,12.501547,4.4583554,10.86722,0.588147,10.806712,2.5617485,9.960021,-9.587157,10.464974
408,00 Little Dark Age.mp4,rock,0.23588917,0.21903612,0.09569415,0.09471194,0.04701547998839907,0.052046731786496506,,,1123.257350187607,766.8684691562065,1461.7561993384115,635.8148267106133,-252.70415,111.17425,112.77485,37.802597,6.053213,21.472105,15.558389,20.13768,-3.7397513,16.881464,-0.94245607,24.332216,-10.879098,17.785234,-2.4209309,18.312757,-11.555474,13.211523,-5.2900906,18.219181,-10.851553,11.388968,-5.4244733,13.900666,-7.559339,11.771826
409,00 Everybody Talks.mp4,rock,0.32273483,0.22072896,0.104497805,0.07707321,0.1295066886600928,0.08754666634641042,,,2113.264170769913,1170.7935541855484,1779.2778696611301,884.7962744962907,-155.52206,166.94086,67.20771,40.740273,-32.06193,24.293898,17.007792,22.986378,-10.596315,16.120432,2.370325,12.636606,-8.728956,13.806361,7.0934553,9.494282,-7.662768,9.860835,0.31877837,9.63725,-6.423766,10.92239,2.1218626,7.052854,-10.780736,9.782471
410,00 I Write Sins Not Tragedies.mp4,rock,0.42446893,0.2559088,0.15524906,0.096058175,0.06660035406999226,0.05109770861857496,,,1553.418129431241,888.6376881520983,1941.2538992116777,704.358231944697,-162.24887,113.49371,118.00681,40.28052,9.163429,19.60125,28.140299,14.3254385,7.100999,21.857681,8.244476,10.724202,-4.979904,12.676385,2.2806852,10.2495365,-5.6832614,11.13444,4.2363076,9.273256,-9.745442,11.987904,2.6281939,8.253849,-10.415463,8.437774
411,00 Kilby Girl.mp4,rock,0.25655186,0.10064924,0.11958198,0.04420183,0.02445862335653519,0.029307299728768065,,,715.1417043446191,669.7157240300149,1130.694899668177,652.7560444858395,-284.14664,94.96975,150.55542,36.076878,18.62785,30.43643,52.72744,13.981962,39.388046,17.58737,11.275574,13.891906,5.2748613,11.2041855,6.531708,9.489938,-0.19284418,13.109576,8.339011,10.813586,-1.5935986,8.394504,-0.72182584,6.2013874,-3.0652895,6.647144
412,00 House of Memories.mp4,rock,0.57318884,0.3040408,0.2296624,0.12676217,0.05264751909319412,0.04100473304452626,,,1323.8075903958454,644.5917023152859,1797.115988629798,633.8859477906122,-140.1817,122.07544,132.09982,49.580177,-2.424086,21.682608,28.000889,13.908537,2.5327127,17.088577,15.862285,13.8939495,2.3868728,12.349159,13.321751,10.074375,-2.7793715,10.328522,8.775126,10.207488,-0.31444293,9.595945,11.885678,8.90362,0.2135724,9.942406
413,00 Looking Out for You.mp4,rock,0.35117233,0.18767245,0.12281018,0.074427254,0.08269286542923433,0.042952100952238566,,,1732.2493244900058,703.6419512892766,1919.606325395815,535.8665186854145,-152.73448,107.464005,113.58522,34.871284,-11.918822,16.774134,21.552193,36.885086,-18.635132,16.602652,5.25096,17.29829,-10.784129,17.104225,-0.33084434,16.465727,-12.4964,14.2617235,5.5680466,13.339338,-8.378807,11.078651,1.1095625,8.5776825,-7.446958,8.916132
414,00 Out of My League.mp4,rock,0.2102736,0.07243561,0.07735459,0.031602576,0.08365205674787317,0.043106659367423354,,,1771.6663633372104,570.1978977529086,2013.7704599113106,465.4084665004467,-163.50372,86.680504,111.71057,28.207045,-17.140522,26.867832,30.610683,13.586923,-0.7367745,10.9372,16.5486,10.961665,-3.2120705,9.530274,7.144112,7.727794,-6.553933,7.259184,11.679014,6.047873,-2.9711914,6.9980097,10.501488,6.92818,-0.7845145,8.109591
415,00 Pompeii.mp4,rock,0.3128608,0.17295721,0.11599358,0.07087125,0.09635416666666667,0.05645815069595425,,,1804.4415123304173,660.4855588368846,1894.8443682184861,485.85272149643197,-141.54819,97.75988,108.039444,35.23081,-32.01138,28.28311,19.7713,13.7621765,7.205267,12.369145,-0.01363128,14.732221,-6.4382076,11.814081,-0.9785991,11.670357,-16.91612,9.797267,7.193838,9.771298,-3.3251016,10.295192,6.063034,7.9072094,3.431584,8.411824
416,00 Pumped Up Kicks.mp4,rock,0.34497595,0.18628015,0.13408493,0.07777447,0.05763531395011601,0.04769138207753017,,,1507.9723364747924,590.5478217207282,2000.2305156803616,413.5431213058871,-142.24037,78.71865,121.456955,26.450668,4.06577,16.89543,30.428787,17.000877,-10.088604,10.521873,18.50924,11.184035,0.10463795,10.300284,17.269396,9.320525,3.5643108,8.422224,6.3226914,5.9694633,-6.308377,6.2977614,7.2609673,6.647102,-10.854195,7.0263815
417,00 Riptide.mp4,rock,0.33845577,0.21157639,0.12836269,0.08409697,0.0917137954369683,0.05998792159629263,,,2052.345388647698,892.0741375655685,2165.7132926194686,606.2707904231061,-150.01205,88.49935,85.37722,32.721573,-15.2966,21.212553,23.633873,20.726217,6.6871004,15.943938,2.3090327,15.495962,-5.2598906,13.40536,-5.3105617,13.822118,-22.56112,10.909551,-2.7093484,15.409044,-14.3399315,10.413509,-4.202614,11.864343,-9.229018,10.579302
418,00 Sex on Fire.mp4,rock,0.45805955,0.25748405,0.18079756,0.10528323,0.052140733758700694,0.046287975151467986,,,1467.156911604291,750.132971063147,1840.3036092652444,663.936418317358,-132.39359,97.13666,122.50039,34.866413,-3.3215382,19.483128,42.369392,17.515072,2.1849396,9.745844,11.306494,18.25014,3.7269847,8.67244,11.304607,10.4742155,-5.7515454,8.287314,6.830057,9.582772,-1.8378347,5.9789076,4.02871,12.240856,-1.8878179,5.4436793
419,"00 Sugar, We're Goin Down.mp4",rock,0.6691144,0.21099931,0.23779486,0.084326066,0.11806512229311679,0.044322309357020334,,,2473.2113503800547,599.0982303811794,2475.200863209099,388.5645403436374,-12.220739,86.75703,80.861946,19.993189,-7.859803,18.0044,40.351074,10.253203,-1.1185428,9.040221,23.462955,6.806927,-1.6743462,6.835817,11.746982,6.360423,0.3910091,6.232792,14.56073,6.1279297,-6.694959,5.542105,9.731431,5.8126836,-7.5225215,6.1500435
420,00 Tongue Tied.mp4,rock,0.2781228,0.19185556,0.10304163,0.07775061,0.08345342106535189,0.030511915726002786,,,1784.5429225742016,586.3466540618596,1938.2087922037451,572.7126567257741,-146.18411,114.68271,113.11838,29.504616,-27.329798,23.651905,18.533598,13.993855,-6.097138,11.309422,10.675962,10.456093,0.766619,6.3099685,11.900264,9.304035,-6.6039824,8.468173,2.3932502,15.246006,-3.8127718,7.999666,1.1055949,9.563744,-8.825701,5.9203095
421,00 She Had Me At Heads Carolina.mp4,rock,0.53548354,0.21404545,0.1907308,0.09218951,0.12093061194895592,0.06734897516881985,,,1972.2537089593252,869.6801658069628,1843.0037442356706,706.4663207259247,-82.88756,77.44576,108.41877,47.323383,-35.288708,31.614033,18.029558,33.79223,-10.435487,20.6362,-10.741369,19.006706,-4.8823895,14.311785,3.3155363,12.716947,-6.2464285,12.908114,2.5657322,14.867855,-12.835009,9.329157,-2.0565813,9.749527,-8.750751,9.464879
422,00 Seven Nation Army.mp4,rock,0.2866561,0.17956817,0.13054387,0.07944086,0.034567140371229696,0.051809874682083354,,,1061.08569537219,925.7770253245204,1627.0721682924636,713.7554383473921,-269.59735,118.16093,100.66751,40.57995,37.950558,25.329792,53.682552,25.398436,13.670109,18.865929,25.319061,11.062949,14.577634,11.091207,20.612453,8.776085,4.7270026,8.975463,10.296705,9.314688,3.7117712,7.7822185,10.376298,7.6395288,3.198136,7.19795
423,01 Alien Blues.mp4,rock,0.620624,0.14535221,0.22896114,0.059453737,0.07489773661059551,0.024234204038488565,38.51169,58.668888,1769.371686999233,361.83054527012075,2110.272883038588,396.00444252588653,-38.63463,47.433224,116.78792,19.463326,-18.124517,16.831253,29.75713,8.905878,2.580849,8.68383,11.028918,8.655078,-1.0803728,6.7777023,5.877191,6.4701962,-3.368631,7.882244,13.637207,5.824718,-2.7251716,6.6727467,8.434035,5.3969193,-4.700455,6.111444
424,00 Stick Season.mp4,rock,0.3611819,0.17289913,0.13828295,0.072933026,0.08345191052784223,0.07187698729010411,,,1864.8510177143764,994.5447908165188,2118.9170135653694,618.0036144763019,-154.97237,78.70319,97.538475,37.48176,1.6362321,24.72986,29.385145,21.749048,3.0259898,14.222677,-4.9501047,12.930534,-15.034734,11.70559,1.2722352,10.621244,-5.854589,9.71409,2.8828962,9.069651,-14.350786,8.48192,4.456802,8.711632,-15.646316,8.047768
425,00 World's Smallest Violin.mp4,rock,0.4347757,0.20828319,0.15526977,0.08445073,0.11459919397718484,0.07651534819547698,,,2273.899353213772,896.8498656630015,2224.8881173599607,518.4908927051498,-103.063866,90.34423,83.719635,33.48042,-21.292849,25.806866,14.228793,19.955572,-14.061261,16.171875,0.86643636,14.493743,-10.5072155,13.4116955,-0.72380954,11.553758,-18.117754,11.026149,8.499576,10.11752,-14.9356785,11.287767,0.42774683,9.11541,-10.650445,9.095851
426,00 Softcore.mp4,rock,0.61163723,0.18578291,0.26354745,0.10149053,0.04925409657772622,0.03638544433103877,,,1677.133525859076,591.6348413169973,2233.883490086374,543.7815873125593,-78.36465,88.680046,106.76416,31.357578,6.28963,25.61746,12.184823,20.746405,6.6829867,11.283557,26.824802,10.973757,-4.237565,9.015217,16.538492,8.130242,-4.0001717,7.069564,10.164044,6.603464,-5.02194,7.870701,15.15133,7.5313845,3.1797352,6.262576
427,00 Shut Up and Dance.mp4,rock,0.54534847,0.27768618,0.20983136,0.1296456,0.08930448810904873,0.07303206602185316,,,1913.9163023842498,1016.866542268641,1997.5520316223328,835.3845354227292,-94.1692,152.44762,84.67889,41.235683,-14.658304,20.982332,30.156609,15.501512,-4.6251125,12.524422,11.312069,11.233362,1.3323275,8.503993,6.3583117,9.465043,-3.4841745,8.872046,8.701823,9.265948,-2.4912517,7.0519285,9.032132,7.562233,-5.611514,7.1814184
428,00 Thunder.mp4,rock,0.5940877,0.25216085,0.26780382,0.12439845,0.045199058633023974,0.04243258708763889,,,1372.2813460368725,732.4112726352951,1723.6206447423738,552.7976312525212,-114.96364,88.48215,121.32038,41.000404,-20.28792,29.331793,28.191965,20.688177,11.612337,18.55896,9.215361,13.822231,2.2408438,15.151521,16.351803,13.268957,-1.4081401,14.920808,5.401725,11.373147,1.3425931,11.3300905,5.2766986,11.800787,1.9428899,11.098095
429,00 You Get Me So High.mp4,rock,0.5807806,0.22970133,0.24444415,0.124068044,0.060194164491492654,0.045447750481658604,,,1399.8366230432555,803.5719122769868,1683.5608709479798,791.5922226664877,-117.60269,103.5057,130.34221,49.79195,-7.7680902,31.734495,24.061314,19.390285,-0.15266989,12.0321455,-5.7718153,26.769318,-8.774268,11.023769,3.29219,12.811635,-8.748357,12.771817,-2.0048769,16.711115,-9.459409,11.205663,0.412146,12.75439,-7.4476676,9.115563
430,00 The Middle.mp4,rock,0.46267927,0.27362534,0.16666766,0.10054324,0.11977731656032482,0.09780744119228697,,,2333.564730134651,1054.0233291003562,2369.9426102343787,491.35751197727365,-130.93146,125.66731,82.262794,31.651218,3.6699805,28.925741,27.55211,19.651169,-7.579233,18.585556,2.0990965,23.088425,-4.720295,16.106512,-3.5739098,16.102528,-3.7553897,15.34598,8.157195,12.678114,-10.618327,16.040838,8.436746,10.914486,-10.160482,13.295293
431,01 Bang!.mp4,rock,0.7098654,0.23335733,0.28921223,0.12852044,0.09505057279582367,0.07533654099556442,54.720177,136.70409,2308.4967679525976,832.1777638020759,2577.5657730125176,447.77512915316265,-35.243248,62.081314,87.94514,27.108425,3.1490362,19.624432,24.274214,13.036276,7.9636097,11.634292,12.188065,11.064223,-2.0992513,9.913349,16.554081,8.54463,-3.81466,10.866022,17.958937,10.251247,-4.8526216,8.465007,14.709285,9.243394,-4.6125712,8.783461
432,01 Classic.mp4,rock,0.6225767,0.20923941,0.23548289,0.10933697,0.11535219692575406,0.07503480931334744,,,2455.479438628538,848.972743295569,2477.005742803113,412.090556956549,-33.863518,55.450565,84.23715,30.782728,-8.30433,19.814089,26.478352,15.34266,4.3133316,12.346714,16.00643,13.226697,-10.140943,12.681664,13.685557,10.971065,-7.643883,11.28466,13.48363,9.190734,-4.8006167,8.146213,7.546611,8.561874,-2.1639404,7.9215126
433,01 Fancy Like.mp4,rock,0.75509065,0.15168716,0.3097663,0.08451289,0.06534585266821345,0.052136841215816715,184.86086,815.1787,1957.188108605202,803.1340741761159,2293.8595698545396,472.4639709374895,-33.22798,47.41661,99.645226,33.957035,-5.3932366,25.08123,26.41535,18.537409,7.092525,16.555952,13.260965,14.395251,-12.103315,15.513329,15.746124,12.181677,-4.122222,12.275866,12.035727,11.858917,-2.3619432,10.241187,9.046887,9.573466,-3.945764,8.665199
434,01 Daddy Issues.mp4,rock,0.5671645,0.15203533,0.2588422,0.0824505,0.028796887084300078,0.023800104524282318,2033.8884,6241.2812,1112.8566777340718,663.67210992438,1687.2506853293244,582.8089723449755,-145.03581,73.027885,122.7589,40.70012,9.901092,16.781322,52.09433,16.296684,6.2898073,14.515466,23.545515,10.649564,6.3035955,11.109433,17.374239,8.84284,7.620707,8.442099,13.891768,8.572631,9.179537,9.040697,8.553306,7.647229,-1.9005672,7.3815727
435,01 Best Day Of My Life.mp4,rock,0.3550586,0.108558826,0.14480636,0.04713881,0.09119794687741686,0.0398455560435961,72.49094,351.1071,2092.17088485587,557.9505318079288,2337.589245522233,387.93375108021587,-92.05,98.539246,96.8769,22.536322,-8.421426,19.680595,20.389225,15.945948,-0.6844787,11.393074,20.200748,8.906247,-2.3086882,9.587452,15.157724,9.662114,-6.2201705,9.662631,10.881988,8.565229,0.49945062,8.032834,7.131012,7.356982,-7.0561543,6.3950143
436,01 Believer.mp4,rock,0.6898598,0.22861157,0.26803333,0.10979735,0.09149778857308585,0.0639439895667545,,,2089.805051519058,866.8057049668055,2178.556519725369,465.5402623979706,-47.04277,68.99023,92.0691,31.360281,-19.687359,20.770893,31.159966,20.371473,2.6750238,16.687225,15.166266,14.238797,-11.67554,13.07949,12.782126,11.48822,-9.392317,11.753237,-0.32271802,13.177585,-4.6120834,10.485357,-0.019470261,10.94903,-2.1572824,11.102
437,01 Electric Love.mp4,rock,0.49649766,0.23348448,0.18668252,0.10820636,0.0723215148878577,0.042317090445381664,248.78552,1456.5922,1725.571342657807,653.6486029480417,2110.1021782659873,476.745510611074,-91.061935,75.92919,114.00085,25.311773,-8.094856,17.115366,27.956726,13.860366,7.8032455,12.195995,17.640026,9.581361,-2.6516306,9.204222,11.462218,7.823106,4.5738006,8.491928,9.4015,7.7126827,4.5682983,10.117765,5.4078503,7.014986,-7.6199565,6.668867
438,01 Enemy (with JID) - from the series Arcane League of Legends.mp4,rock,0.59847856,0.2422601,0.22301325,0.11639214,0.11473665289056457,0.07051242037359366,40.27863,114.54857,2416.8345815185003,828.79812292846,2363.287838109563,391.73921364846524,-50.86567,71.75288,78.025955,36.722137,-9.595623,22.666605,34.165657,21.144075,-4.050916,16.890629,12.14308,13.0227785,-14.804316,14.251286,9.43675,11.660404,-5.42982,11.146614,3.2760568,12.2705145,-4.965477,10.160478,2.51552,11.197413,-8.333262,9.489646
